	filename_assembly	assembly_name	refseq_assembly_accession	spanned_gaps	unspanned_gaps	scaffold_count	scaffold_N50	contig_count	contig_N50	total_gap_length	gc_perc
513	GCF_036172545.1_AGI_CSIRO_Cbre_v1_assembly_stats.txt	"AGI_CSIRO_Cbre_v1
"	"GCF_036172545.1
"	"74
"	"0
"	"150
"	"42964815
"	"224
"	"3474000
"	"7400
"	"28
"
514	GCF_036250125.1_bDixPip1.hap1_assembly_stats.txt	"bDixPip1.hap1
"	"GCF_036250125.1
"	"323
"	"0
"	"696
"	"75011098
"	"1019
"	"10447158
"	"64600
"	"42.5
"
515	GCF_036321145.2_Pm_UMD_F_2_assembly_stats.txt	"Pm_UMD_F_2
"	"GCF_036321145.2
"	"24
"	"0
"	"791
"	"42111825
"	"815
"	"31656669
"	"1200
"	"41
"
516	GCF_036321535.1_mCamDro1.pat_assembly_stats.txt	"mCamDro1.pat
"	"GCF_036321535.1
"	"195
"	"0
"	"171
"	"72991593
"	"366
"	"31216184
"	"39000
"	"41.5
"
517	GCF_036323735.1_GRCr8_assembly_stats.txt	"GRCr8
"	"GCF_036323735.1
"	"220
"	"0
"	"76
"	"137014596
"	"296
"	"64250101
"	"4130577
"	"42
"
518	GCF_036324505.1_JC_Emac_rtc_rv5_assembly_stats.txt	"JC_Emac_rtc_rv5
"	"GCF_036324505.1
"	"380
"	"0
"	"27
"	"26674500
"	"407
"	"7582354
"	"190000
"	"41
"
519	GCF_036370855.1_bDroNov1.hap1_assembly_stats.txt	"bDroNov1.hap1
"	"GCF_036370855.1
"	"129
"	"0
"	"271
"	"77929039
"	"400
"	"24239989
"	"25800
"	"44
"
520	GCF_036373705.1_fAmiCal2.hap1_assembly_stats.txt	"fAmiCal2.hap1
"	"GCF_036373705.1
"	"97
"	"0
"	"389
"	"44181238
"	"486
"	"17465777
"	"19400
"	"41
"
521	GCF_036417665.1_bPasDom1.hap1_assembly_stats.txt	"bPasDom1.hap1
"	"GCF_036417665.1
"	"202
"	"0
"	"335
"	"83066519
"	"537
"	"20590000
"	"40400
"	"44
"
522	GCF_036417845.1_bAptMan1.hap1_assembly_stats.txt	"bAptMan1.hap1
"	"GCF_036417845.1
"	"170
"	"0
"	"408
"	"88095958
"	"578
"	"19797665
"	"34000
"	"44
"
523	GCF_036850765.1_mSacBil1_pri_phased_curated_assembly_stats.txt	"mSacBil1_pri_phased_curated
"	"GCF_036850765.1
"	"457
"	"0
"	"256
"	"300074216
"	"713
"	"20156883
"	"33092021
"	"41.5
"
524	GCF_036850995.1_mSacLep1_pri_phased_curated_assembly_stats.txt	"mSacLep1_pri_phased_curated
"	"GCF_036850995.1
"	"558
"	"0
"	"168
"	"224759591
"	"726
"	"17812205
"	"19614365
"	"42
"
525	GCF_036884655.1_Cavendish_Baxijiao_AAA_assembly_stats.txt	"Cavendish_Baxijiao_AAA
"	"GCF_036884655.1
"	"219
"	"0
"	"1085
"	"44888720
"	"1304
"	"44830321
"	"219000
"	"40
"
526	GCF_036898095.1_ASM3689809v2_assembly_stats.txt	"ASM3689809v2
"	"GCF_036898095.1
"	"42816
"	"0
"	"3878
"	"138242434
"	"46694
"	"235923
"	"20902264
"	"35
"
527	GCF_036934945.1_UVic_Omas_1.1_assembly_stats.txt	"UVic_Omas_1.1
"	"GCF_036934945.1
"	"4038
"	"0
"	"17263
"	"66338746
"	"21301
"	"2468404
"	"1594650
"	"44
"
528	GCF_036971685.1_bPatFas1.hap2_assembly_stats.txt	"bPatFas1.hap2
"	"GCF_036971685.1
"	"219
"	"0
"	"452
"	"71505812
"	"671
"	"17514312
"	"8369264
"	"44
"
529	GCF_037042795.1_BPBGC_Maene_1.0_assembly_stats.txt	"BPBGC_Maene_1.0
"	"GCF_037042795.1
"	"67
"	"0
"	"528
"	"70606200
"	"595
"	"25845000
"	"13400
"	"43
"
530	GCF_037043105.1_ilVanTame1_primary_haplotype_assembly_stats.txt	"ilVanTame1primaryhaplotype
"	"GCF_037043105.1
"	"5
"	"0
"	"54
"	"12813973
"	"59
"	"12813973
"	"500
"	"32.5
"
531	GCF_037126465.1_ASM3712646v1_assembly_stats.txt	"ASM3712646v1
"	"GCF_037126465.1
"	"845
"	"0
"	"379
"	"84440111
"	"1224
"	"2677430
"	"84500
"	"46
"
532	GCF_037157495.1_bLatDis1.hap1_assembly_stats.txt	"bLatDis1.hap1
"	"GCF_037157495.1
"	"186
"	"0
"	"367
"	"126105786
"	"553
"	"19972387
"	"2209747
"	"42.5
"
533	GCF_037355615.1_Dsuz_RU_1.0_assembly_stats.txt	"Dsuz_RU_1.0
"	"GCF_037355615.1
"	"0
"	"0
"	"28
"	"26747965
"	"28
"	"26747965
"	"0
"	"40.5
"
534	GCF_037993035.1_T2T-MFA8v1.0_assembly_stats.txt	"T2T-MFA8v1.0
"	"GCF_037993035.1
"	"0
"	"0
"	"21
"	"162126771
"	0	0	"0
"	"41
"
535	GCF_038355195.1_fOsmMor3.pri_assembly_stats.txt	"fOsmMor3.pri
"	"GCF_038355195.1
"	"1907
"	"0
"	"366
"	"18699972
"	"2273
"	"607895
"	"364200
"	"45.5
"
536	GCF_039881205.1_ESF131.1_assembly_stats.txt	"ESF131.1
"	"GCF_039881205.1
"	"25
"	"0
"	"128
"	"5137944
"	"153
"	"3987509
"	"4430
"	"36
"
537	GCF_039906515.1_mPseCra1.hap1_assembly_stats.txt	"mPseCra1.hap1
"	"GCF_039906515.1
"	"123
"	"0
"	"438
"	"110095734
"	"561
"	"58817648
"	"2797992
"	"42
"
538	GCF_040054535.1_ASM4005453v1_assembly_stats.txt	"ASM4005453v1
"	"GCF_040054535.1
"	"18
"	"0
"	"42
"	"23897462
"	"60
"	"21047747
"	"2715
"	"42
"
539	GCF_040115645.1_ASM4011564v1_assembly_stats.txt	"ASM4011564v1
"	"GCF_040115645.1
"	"4
"	"0
"	"185
"	"3845785
"	"189
"	"3683252
"	"800
"	"36.5
"
540	GCF_040182565.1_Taihu_goose_T2T_genome_assembly_stats.txt	"Taihu_goose_T2T_genome
"	"GCF_040182565.1
"	"42
"	"0
"	"75
"	"81007908
"	"117
"	"39655246
"	"6700
"	"43
"
541	GCF_040412425.1_ASM4041242v1_assembly_stats.txt	"ASM4041242v1
"	"GCF_040412425.1
"	"2645
"	"0
"	"78
"	"62733999
"	"2723
"	"11036081
"	"1322023
"	"36.5
"
542	GCF_040414725.1_ASM4041472v1_assembly_stats.txt	"ASM4041472v1
"	"GCF_040414725.1
"	"113
"	"0
"	"81
"	"527018133
"	"194
"	"95972576
"	"11300
"	"40.5
"
543	GCF_040581485.1_Lhum_UNIL_v1.0_assembly_stats.txt	"Lhum_UNIL_v1.0
"	"GCF_040581485.1
"	"69
"	"0
"	"15
"	"31389073
"	"84
"	"13948542
"	"28500
"	"37
"
544	GCF_040807025.1_bStrCam1.hap1_assembly_stats.txt	"bStrCam1.hap1
"	"GCF_040807025.1
"	"116
"	"0
"	"262
"	"84633522
"	"378
"	"28829471
"	"23200
"	"44.5
"
545	GCF_040869045.1_ASM4086904v1_assembly_stats.txt	"ASM4086904v1
"	"GCF_040869045.1
"	"1028
"	"0
"	"569
"	"289330652
"	"1597
"	"3666893
"	"102800
"	"37.5
"
546	GCF_040954835.1_fLepOcu1.hap2_assembly_stats.txt	"fLepOcu1.hap2
"	"GCF_040954835.1
"	"95
"	"0
"	"816
"	"47769348
"	"911
"	"20019514
"	"19000
"	"40.5
"
547	GCF_040956055.1_CSIRO-AGI_Bhir_v1_assembly_stats.txt	"CSIRO-AGI_Bhir_v1
"	"GCF_040956055.1
"	"1486
"	"0
"	"1370
"	"13491165
"	"2856
"	"416568
"	"148600
"	"44.5
"
548	GCF_041146395.1_OSU_ERuf_1_assembly_stats.txt	"OSU_ERuf_1
"	"GCF_041146395.1
"	"33
"	"0
"	"647
"	"100874195
"	"680
"	"89959899
"	"3300
"	"41.5
"
549	GCF_041296385.1_UR_Acoe_1.0_assembly_stats.txt	"UR_Acoe_1.0
"	"GCF_041296385.1
"	"139
"	"0
"	"660
"	"68049500
"	"799
"	"17285536
"	"47500
"	"44.5
"
550	GCF_900094665.2_CAROLI_EIJ_v1.1_assembly_stats.txt	"CAROLI_EIJ_v1.1
"	"GCF_900094665.2
"	"133803
"	"0
"	"3078
"	"122627250
"	"136881
"	"30921
"	"280028301
"	"41.5
"
551	GCF_900095145.1_PAHARI_EIJ_v1.1_assembly_stats.txt	"PAHARI_EIJ_v1.1
"	"GCF_900095145.1
"	"131139
"	"0
"	"2581
"	"111406228
"	"133720
"	"29465
"	"234893073
"	"42
"
552	GCF_900246225.1_fAstCal1.2_assembly_stats.txt	"fAstCal1.2
"	"GCF_900246225.1
"	"490
"	"0
"	"249
"	"38669361
"	"739
"	"4438245
"	"1186663
"	"41
"
553	GCF_900324465.2_fAnaTes1.2_assembly_stats.txt	"fAnaTes1.2
"	"GCF_900324465.2
"	"266
"	"0
"	"51
"	"25063394
"	"317
"	"7055436
"	"3606496
"	"40.5
"
554	GCF_900324485.2_fMasArm1.2_assembly_stats.txt	"fMasArm1.2
"	"GCF_900324485.2
"	"236
"	"0
"	"123
"	"25090313
"	"359
"	"8014513
"	"13231340
"	"40.5
"
555	GCF_900496995.4_bAquChr1.4_assembly_stats.txt	"bAquChr1.4
"	"GCF_900496995.4
"	"228
"	"0
"	"144
"	"46934974
"	"372
"	"21924221
"	"5201260
"	"42
"
556	GCF_900634415.1_fCotGob3.1_assembly_stats.txt	"fCotGob3.1
"	"GCF_900634415.1
"	"444
"	"0
"	"322
"	"25156145
"	"766
"	"6330900
"	"2553966
"	"41
"
557	GCF_900634625.1_fParRan2.1_assembly_stats.txt	"fParRan2.1
"	"GCF_900634625.1
"	"1521
"	"0
"	"156
"	"22993012
"	"1677
"	"5080925
"	"10561540
"	"42.5
"
558	GCF_900634775.1_fGouWil2.1_assembly_stats.txt	"fGouWil2.1
"	"GCF_900634775.1
"	"1153
"	"0
"	"441
"	"38978045
"	"1594
"	"1838341
"	"14353504
"	"38.5
"
559	GCF_900634795.4_fBetSpl5.4_assembly_stats.txt	"fBetSpl5.4
"	"GCF_900634795.4
"	"321
"	"0
"	"36
"	"19821211
"	"352
"	"2574972
"	"31466
"	"45.5
"
560	GCF_900700375.1_fDenClu1.1_assembly_stats.txt	"fDenClu1.1
"	"GCF_900700375.1
"	"464
"	"0
"	"460
"	"22793177
"	"924
"	"3059612
"	"4648387
"	"43.5
"
561	GCF_900700415.2_Ch_v2.0.2_assembly_stats.txt	"Ch_v2.0.2
"	"GCF_900700415.2
"	"1990
"	"0
"	"1724
"	"29845739
"	"3714
"	"1006413
"	"870691
"	"44
"
562	GCF_900880675.1_fSpaAur1.1_assembly_stats.txt	"fSpaAur1.1
"	"GCF_900880675.1
"	"1048
"	"0
"	"176
"	"35791275
"	"1224
"	"2862625
"	"342262
"	"42
"
563	GCF_900963305.1_fEcheNa1.1_assembly_stats.txt	"fEcheNa1.1
"	"GCF_900963305.1
"	"140
"	"0
"	"38
"	"23287306
"	"178
"	"12371513
"	"599356
"	"41.5
"
564	GCF_900964775.1_fSclFor1.1_assembly_stats.txt	"fSclFor1.1
"	"GCF_900964775.1
"	"145
"	"0
"	"72
"	"31084684
"	"217
"	"9102216
"	"41360
"	"44
"
565	GCF_901000725.2_fTakRub1.2_assembly_stats.txt	"fTakRub1.2
"	"GCF_901000725.2
"	"402
"	"0
"	"128
"	"16705553
"	"530
"	"3136617
"	"3688529
"	"45.5
"
566	GCF_901000735.1_CavTom2PMs-1.0_assembly_stats.txt	"CavTom2PMs-1.0
"	"GCF_901000735.1
"	"14532
"	"0
"	"12
"	"36653616
"	"14544
"	"54257
"	"1762661
"	"36
"
567	GCF_901001165.1_fSalTru1.1_assembly_stats.txt	"fSalTru1.1
"	"GCF_901001165.1
"	"3937
"	"0
"	"1441
"	"52209666
"	"5378
"	"1703178
"	"73600689
"	"43.5
"
568	GCF_901709675.1_fSynAcu1.2_assembly_stats.txt	"fSynAcu1.2
"	"GCF_901709675.1
"	"43
"	"0
"	"87
"	"14974571
"	"130
"	"11959915
"	"13700
"	"43.5
"
569	GCF_901933205.1_STF_HiC_assembly_stats.txt	"STF_HiC
"	"GCF_901933205.1
"	"185
"	"0
"	"1345
"	"70356807
"	"1530
"	"16035651
"	"92500
"	"42.5
"
570	GCF_902148845.1_fSalaFa1.1_assembly_stats.txt	"fSalaFa1.1
"	"GCF_902148845.1
"	"602
"	"0
"	"203
"	"32729575
"	"805
"	"2597836
"	"10447897
"	"44.5
"
571	GCF_902148855.1_fSphaOr1.1_assembly_stats.txt	"fSphaOr1.1
"	"GCF_902148855.1
"	"1843
"	"0
"	"340
"	"57165184
"	"2183
"	"2360121
"	"3566074
"	"38
"
572	GCF_902150065.1_fMyrMur1.1_assembly_stats.txt	"fMyrMur1.1
"	"GCF_902150065.1
"	"253
"	"0
"	"87
"	"34950760
"	"340
"	"14475636
"	"1865832
"	"42
"
573	GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_assembly_stats.txt	"Zm-B73-REFERENCE-NAM-5.0
"	"GCF_902167145.1
"	"708
"	"0
"	"687
"	"226353449
"	"1395
"	"47037903
"	"3807886
"	"47
"
574	GCF_902167405.1_gadMor3.0_assembly_stats.txt	"gadMor3.0
"	"GCF_902167405.1
"	"1215
"	"0
"	"227
"	"28732775
"	"1442
"	"1015663
"	"23573742
"	"45.5
"
575	GCF_902201215.1_ALMONDv2_assembly_stats.txt	"ALMONDv2
"	"GCF_902201215.1
"	"3704
"	"0
"	"692
"	"24375383
"	"4396
"	"115247
"	"3911133
"	"37.5
"
576	GCF_902362185.1_fChaCha1.1_assembly_stats.txt	"fChaCha1.1
"	"GCF_902362185.1
"	"111
"	"0
"	"31
"	"50300218
"	"142
"	"23134051
"	"4230331
"	"41.5
"
577	GCF_902500255.1_fThaAma1.1_assembly_stats.txt	"fThaAma1.1
"	"GCF_902500255.1
"	"2549
"	"0
"	"464
"	"118421481
"	"3013
"	"2329598
"	"12594248
"	"42
"
578	GCF_902635505.1_mSarHar1.11_assembly_stats.txt	"mSarHar1.11
"	"GCF_902635505.1
"	"339
"	"0
"	"106
"	"611347268
"	"445
"	"62339597
"	"46746
"	"36
"
579	GCF_902655055.1_mLutLut1.2_assembly_stats.txt	"mLutLut1.2
"	"GCF_902655055.1
"	"185
"	"0
"	"44
"	"149004807
"	"229
"	"30403456
"	"90271
"	"41.5
"
580	GCF_902686445.1_mSciCar1.2_assembly_stats.txt	"mSciCar1.2
"	"GCF_902686445.1
"	"1824
"	"0
"	"752
"	"148229995
"	"2576
"	"13975867
"	"604531
"	"40
"
581	GCF_902713425.1_fAciRut3.2_maternal_haplotype_assembly_stats.txt	"fAciRut3.2maternalhaplotype
"	"GCF_902713425.1
"	"433
"	"0
"	"1731
"	"42723358
"	"2164
"	"8776027
"	"86300
"	"40
"
582	GCF_902806685.1_iAphHyp1.1_assembly_stats.txt	"iAphHyp1.1
"	"GCF_902806685.1
"	"384
"	"0
"	"87
"	"15230192
"	"471
"	"2012761
"	"84442
"	"38
"
583	GCF_902827115.1_fPseGeo1.1_assembly_stats.txt	"fPseGeo1.1
"	"GCF_902827115.1
"	"2458
"	"0
"	"1563
"	"42832159
"	"4021
"	"661283
"	"639487
"	"42
"
584	GCF_903798145.1_fDanAes4.1_assembly_stats.txt	"fDanAes4.1
"	"GCF_903798145.1
"	"1821
"	"0
"	"342
"	"55996547
"	"2163
"	"1517104
"	"16316683
"	"36.5
"
585	GCF_903992535.2_mArvAmp1.2_assembly_stats.txt	"mArvAmp1.2
"	"GCF_903992535.2
"	"870
"	"0
"	"215
"	"158924400
"	"1085
"	"5392280
"	"6026942
"	"42
"
586	GCF_903995425.1_mOncTor1.1_assembly_stats.txt	"mOncTor1.1
"	"GCF_903995425.1
"	"2139
"	"0
"	"2949
"	"112723509
"	"5088
"	"2276141
"	"26162608
"	"42
"
587	GCF_903995435.1_mAcoRus1.1_assembly_stats.txt	"mAcoRus1.1
"	"GCF_903995435.1
"	"879
"	"0
"	"623
"	"66475698
"	"1502
"	"4450755
"	"7954167
"	"42.5
"
588	GCF_904848185.1_fAcaLat1.1_assembly_stats.txt	"fAcaLat1.1
"	"GCF_904848185.1
"	"149
"	"0
"	"66
"	"30717905
"	"215
"	"14880455
"	"14900
"	"42
"
589	GCF_904849725.1_MorexV3_pseudomolecules_assembly_assembly_stats.txt	"MorexV3_pseudomolecules_assembly
"	"GCF_904849725.1
"	"162
"	"0
"	"291
"	"610333535
"	"453
"	"69630691
"	"1325794
"	"44.5
"
590	GCF_905115235.1_iHerIll2.2.curated.20191125_assembly_stats.txt	"iHerIll2.2.curated.20191125
"	"GCF_905115235.1
"	"112
"	"0
"	"21
"	"180357958
"	"133
"	"16011611
"	"26439
"	"42.5
"
591	GCF_905147045.1_ilAglIoxx1.1_assembly_stats.txt	"ilAglIoxx1.1
"	"GCF_905147045.1
"	"10
"	"0
"	"41
"	"13340570
"	"51
"	"12944774
"	"2415
"	"33.5
"
592	GCF_905147105.1_ilPieBrab1.1_assembly_stats.txt	"ilPieBrab1.1
"	"GCF_905147105.1
"	"29
"	"0
"	"401
"	"21549451
"	"430
"	"21291167
"	"5637
"	"34
"
593	GCF_905147365.1_ilAriAges1.1_assembly_stats.txt	"ilAriAges1.1
"	"GCF_905147365.1
"	"4
"	"0
"	"25
"	"19030843
"	"29
"	"17774651
"	"734
"	"37
"
594	GCF_905147765.1_ilVanAtal1.2_assembly_stats.txt	"ilVanAtal1.2
"	"GCF_905147765.1
"	"18
"	"0
"	"141
"	"12792537
"	"159
"	"12152710
"	"3582
"	"33
"
595	GCF_905147795.1_ilPieRapa1.1_assembly_stats.txt	"ilPieRapa1.1
"	"GCF_905147795.1
"	"4
"	"0
"	"40
"	"10651053
"	"44
"	"10651053
"	"1000
"	"33
"
596	GCF_905163445.1_ilParAegt1.1_assembly_stats.txt	"ilParAegt1.1
"	"GCF_905163445.1
"	"11
"	"0
"	"70
"	"19375358
"	"81
"	"19375358
"	"1998
"	"36
"
597	GCF_905220365.1_ilVanCard2.1_assembly_stats.txt	"ilVanCard2.1
"	"GCF_905220365.1
"	"91
"	"0
"	"36
"	"14615999
"	"127
"	"7041724
"	"26300
"	"33.5
"
598	GCF_905220415.1_ilColCroc2.1_assembly_stats.txt	"ilColCroc2.1
"	"GCF_905220415.1
"	"9
"	"0
"	"32
"	"11204669
"	"41
"	"10749422
"	"3300
"	"33.5
"
599	GCF_905220565.1_ilMelCinx1.1_assembly_stats.txt	"ilMelCinx1.1
"	"GCF_905220565.1
"	"80
"	"0
"	"31
"	"17325599
"	"111
"	"7977876
"	"25000
"	"34
"
600	GCF_905237065.1_Ssal_v3.1_assembly_stats.txt	"Ssal_v3.1
"	"GCF_905237065.1
"	"0
"	"211
"	"4222
"	"28058890
"	"4222
"	"28058890
"	"21100
"	"43.5
"
601	GCF_905332965.1_iyBomPasc1.1_assembly_stats.txt	"iyBomPasc1.1
"	"GCF_905332965.1
"	"39
"	"0
"	"81
"	"17556731
"	"120
"	"8974029
"	"10517
"	"36
"
602	GCF_905333055.1_ilManJurt1.1_assembly_stats.txt	"ilManJurt1.1
"	"GCF_905333055.1
"	"21
"	"0
"	"31
"	"15090120
"	"52
"	"13288869
"	"3697
"	"37
"
603	GCF_905404315.1_ilLepSina1.1_assembly_stats.txt	"ilLepSina1.1
"	"GCF_905404315.1
"	"11
"	"0
"	"49
"	"14447461
"	"60
"	"14011732
"	"2300
"	"35.5
"
604	GCF_905475345.1_iyVesVulg1.1_assembly_stats.txt	"iyVesVulg1.1
"	"GCF_905475345.1
"	"22
"	"0
"	"27
"	"8749684
"	"49
"	"8516319
"	"6200
"	"34.5
"
605	GCF_905475395.1_inChrCarn1.1_assembly_stats.txt	"inChrCarn1.1
"	"GCF_905475395.1
"	"62
"	"0
"	"337
"	"94407144
"	"399
"	"67795596
"	"27500
"	"29
"
606	GCF_905475465.1_ilPieNapi1.2_assembly_stats.txt	"ilPieNapi1.2
"	"GCF_905475465.1
"	"41
"	"0
"	"42
"	"13068865
"	"83
"	"8327096
"	"4900
"	"34
"
607	GCF_907164915.1_dImpGla2.1_assembly_stats.txt	"dImpGla2.1
"	"GCF_907164915.1
"	"856
"	"0
"	"1115
"	"61894379
"	"1971
"	"1916592
"	"307335
"	"32
"
608	GCF_907164935.1_iOsmBic2.1_assembly_stats.txt	"iOsmBic2.1
"	"GCF_907164935.1
"	"122
"	"0
"	"441
"	"10976010
"	"563
"	"9077890
"	"43215
"	"39.5
"
609	GCF_907165205.1_icCocSept1.1_assembly_stats.txt	"icCocSept1.1
"	"GCF_907165205.1
"	"85
"	"0
"	"24
"	"41442133
"	"109
"	"16512651
"	"23593
"	"36.5
"
610	GCF_910589235.1_iyVesCrab1.2_assembly_stats.txt	"iyVesCrab1.2
"	"GCF_910589235.1
"	"108
"	"0
"	"99
"	"9767562
"	"207
"	"2980993
"	"28200
"	"31.5
"
611	GCF_910591565.1_ilCydSple1.2_assembly_stats.txt	"ilCydSple1.2
"	"GCF_910591565.1
"	"150
"	"0
"	"111
"	"22055301
"	"261
"	"6521190
"	"39000
"	"38
"
612	GCF_910591885.1_iyBomTerr1.2_assembly_stats.txt	"iyBomTerr1.2
"	"GCF_910591885.1
"	"43
"	"0
"	"249
"	"14593050
"	"292
"	"6780370
"	"13833
"	"38.5
"
613	GCF_910594005.1_mCerEla1.1_assembly_stats.txt	"mCerEla1.1
"	"GCF_910594005.1
"	"40
"	"0
"	"144
"	"83473711
"	"184
"	"68741660
"	"10400
"	"43
"
614	GCF_910596095.1_fThuMac1.1_assembly_stats.txt	"fThuMac1.1
"	"GCF_910596095.1
"	"95
"	"0
"	"58
"	"33761101
"	"153
"	"26803536
"	"31500
"	"39.5
"
615	GCF_912470025.1_iVesVel2.1_assembly_stats.txt	"iVesVel2.1
"	"GCF_912470025.1
"	"314
"	"0
"	"42
"	"9190824
"	"356
"	"1520875
"	"96832
"	"33
"
616	GCF_912999745.1_ilPapMach1.1_assembly_stats.txt	"ilPapMach1.1
"	"GCF_912999745.1
"	"4
"	"0
"	"33
"	"8777606
"	"37
"	"8641220
"	"1100
"	"34.5
"
617	GCF_914725855.1_fThuAlb1.1_assembly_stats.txt	"fThuAlb1.1
"	"GCF_914725855.1
"	"70
"	"0
"	"68
"	"34622995
"	"138
"	"26795544
"	"23300
"	"39.5
"
618	GCF_914767665.1_icHarAxyr1.1_assembly_stats.txt	"icHarAxyr1.1
"	"GCF_914767665.1
"	"172
"	"0
"	"13
"	"63675256
"	"185
"	"22915403
"	"37100
"	"35
"
619	GCF_916048215.2_drMalSylv7.2_assembly_stats.txt	"drMalSylv7.2
"	"GCF_916048215.2
"	"101
"	"0
"	"34
"	"36902754
"	"135
"	"8322097
"	"39700
"	"38
"
620	GCF_917208135.1_iyAthRosa1.1_assembly_stats.txt	"iyAthRosa1.1
"	"GCF_917208135.1
"	"57
"	"0
"	"14
"	"25530711
"	"71
"	"7096104
"	"16756
"	"41.5
"
621	GCF_917563875.1_PGI_DIABVI_V3a_assembly_stats.txt	"PGI_DIABVI_V3a
"	"GCF_917563875.1
"	"619
"	"0
"	"10
"	"264456228
"	"629
"	"7930419
"	"309427
"	"33
"
622	GCF_921293095.1_ioIscEleg1.1_assembly_stats.txt	"ioIscEleg1.1
"	"GCF_921293095.1
"	"249
"	"0
"	"110
"	"123641648
"	"359
"	"13055916
"	"80100
"	"38.5
"
623	GCF_922984935.1_mMelMel3.1_paternal_haplotype_assembly_stats.txt	"mMelMel3.1paternalhaplotype
"	"GCF_922984935.1
"	"101
"	"0
"	"538
"	"132955750
"	"639
"	"75210923
"	"23800
"	"42.5
"
624	GCF_929443795.1_bAccGen1.1_assembly_stats.txt	"bAccGen1.1
"	"GCF_929443795.1
"	"183
"	"0
"	"454
"	"35025567
"	"637
"	"17712854
"	"36600
"	"44
"
625	GCF_932276165.1_ilPluXylo3.1_assembly_stats.txt	"ilPluXylo3.1
"	"GCF_932276165.1
"	"6
"	"0
"	"33
"	"11339310
"	"39
"	"10961940
"	"1800
"	"38.5
"
626	GCF_932294415.1_dhQueRobu3.1_assembly_stats.txt	"dhQueRobu3.1
"	"GCF_932294415.1
"	"119
"	"0
"	"96
"	"68065914
"	"215
"	"15951894
"	"22627
"	"35.5
"
627	GCF_933775445.1_drPotAnse1.1_assembly_stats.txt	"drPotAnse1.1
"	"GCF_933775445.1
"	"8
"	"0
"	"147
"	"28859254
"	"155
"	"18728460
"	"3400
"	"38
"
628	GCF_937001465.1_mOrcOrc1.1_assembly_stats.txt	"mOrcOrc1.1
"	"GCF_937001465.1
"	"123
"	"0
"	"448
"	"114219206
"	"571
"	"45583382
"	"24436
"	"42
"
629	GCF_937616625.2_ddMerAnnu1.2_assembly_stats.txt	"ddMerAnnu1.2
"	"GCF_937616625.2
"	"15
"	"0
"	"63
"	"56051264
"	"78
"	"35553452
"	"3000
"	"34
"
630	GCF_943734635.1_idAnoCruzAS_RS32_06_assembly_stats.txt	"idAnoCruzAS_RS32_06
"	"GCF_943734635.1
"	"1520
"	"0
"	"5089
"	"62075725
"	"6609
"	"336149
"	"1100136
"	"49
"
631	GCF_943734655.1_idSabCyanKW18_F2_assembly_stats.txt	"idSabCyanKW18_F2
"	"GCF_943734655.1
"	"59
"	"0
"	"8
"	"246577358
"	"67
"	"22692164
"	"22000
"	"40
"
632	GCF_943734665.1_idAnoAquaMG_Q_19_assembly_stats.txt	"idAnoAquaMG_Q_19
"	"GCF_943734665.1
"	"27
"	"0
"	"91
"	"90077004
"	"118
"	"38496358
"	"8400
"	"48
"
633	GCF_943734685.1_AcolN3_assembly_stats.txt	"AcolN3
"	"GCF_943734685.1
"	"35
"	"0
"	"129
"	"95248607
"	"164
"	"18767309
"	"10300
"	"44.5
"
634	GCF_943734695.1_idAnoMacuDA_375_x_assembly_stats.txt	"idAnoMacuDA_375_x
"	"GCF_943734695.1
"	"11
"	"0
"	"171
"	"92548589
"	"182
"	"22618715
"	"5500
"	"43
"
635	GCF_943734705.1_idAnoCousDA_361_x.2_assembly_stats.txt	"idAnoCousDA_361_x.2
"	"GCF_943734705.1
"	"28
"	"0
"	"419
"	"94852749
"	"447
"	"27992483
"	"13100
"	"44
"
636	GCF_943734725.1_idAnoMarsDA_429_01_assembly_stats.txt	"idAnoMarsDA_429_01
"	"GCF_943734725.1
"	"16
"	"0
"	"289
"	"84416232
"	"305
"	"32607359
"	"5000
"	"43.5
"
637	GCF_943734735.2_idAnoGambNW_F1_1_assembly_stats.txt	"idAnoGambNW_F1_1
"	"GCF_943734735.2
"	"41
"	"0
"	"191
"	"99149756
"	"232
"	"10625458
"	"16000
"	"44.5
"
638	GCF_943734745.1_idAnoDarlMG_H_01_assembly_stats.txt	"idAnoDarlMG_H_01
"	"GCF_943734745.1
"	"30
"	"0
"	"66
"	"94951917
"	"96
"	"19203082
"	"12600
"	"48
"
639	GCF_943734755.1_idAnoMoucSN_F20_07_assembly_stats.txt	"idAnoMoucSN_F20_07
"	"GCF_943734755.1
"	"61
"	"0
"	"345
"	"92649126
"	"406
"	"4743928
"	"19700
"	"43
"
640	GCF_943734765.1_idAnoZiCoDA_A2_x.2_assembly_stats.txt	"idAnoZiCoDA_A2_x.2
"	"GCF_943734765.1
"	"28
"	"0
"	"419
"	"94852749
"	"447
"	"27992483
"	"13100
"	"44
"
641	GCF_943734845.2_idAnoFuneDA-416_04_assembly_stats.txt	"idAnoFuneDA-416_04
"	"GCF_943734845.2
"	"19
"	"0
"	"330
"	"84636641
"	"349
"	"24104831
"	"8600
"	"41.5
"
